timestamp,frame_number,time_seconds,ball_center_x,ball_center_y,ball_x1,ball_y1,ball_x2,ball_y2,ball_detected,player_1_center_x,player_1_center_y,player_1_x1,player_1_y1,player_1_x2,player_1_y2,player_1_width,player_1_height,player_1_detected,player_2_center_x,player_2_center_y,player_2_x1,player_2_y1,player_2_x2,player_2_y2,player_2_width,player_2_height,player_2_detected,court_single_line_width_meters,court_double_line_width_meters,court_half_court_height_meters,court_service_line_width_meters,court_double_alley_difference_meters,court_no_mans_land_height_meters,court_pixels_per_meter_x,court_pixels_per_meter_y,court_width_pixels,court_height_pixels,player_1_court_x_relative,player_1_court_y_relative,player_1_movement_x_pixels,player_1_movement_y_pixels,player_1_distance_pixels,player_1_distance_meters,player_1_speed_ms,player_1_speed_kmh,player_1_court_region,player_2_court_x_relative,player_2_court_y_relative,player_2_movement_x_pixels,player_2_movement_y_pixels,player_2_distance_pixels,player_2_distance_meters,player_2_speed_ms,player_2_speed_kmh,player_2_court_region,ball_movement_x_pixels,ball_movement_y_pixels,ball_distance_pixels,ball_distance_meters,ball_speed_ms,ball_speed_kmh,ball_court_x_relative,ball_court_y_relative,ball_detection_rate,player_1_detection_rate,player_2_detection_rate,both_players_detected,all_objects_detected
2024-01-01 00:00:00.000000,0,0.0,,,,,,,False,552.5601501464844,841.0994567871094,480.28240966796875,751.597412109375,624.837890625,930.6015014648438,144.55548095703125,179.00408935546875,True,1063.23486328125,255.10108947753906,1030.5684814453125,201.68313598632812,1095.9012451171875,308.51904296875,65.332763671875,106.83590698242188,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.4111310640970866,1.112565419030568,,,0.0,0.0,0.0,0.0,back_court_near,0.7910973685128349,0.33743530354171836,,,0.0,0.0,0.0,0.0,service_area_far,,,0.0,0.0,0.0,0.0,,,0.4392523364485981,1.0,1.0,True,False
2024-01-01 00:00:00.033330,1,0.03333333333333333,903.8377990722656,626.7539978027344,895.4452514648438,618.047607421875,912.2303466796875,635.4603881835938,True,557.0856170654297,840.7025756835938,481.4614562988281,750.02978515625,632.7097778320312,931.3753662109375,151.24832153320312,181.3455810546875,True,1067.0365600585938,256.02989959716797,1032.2066650390625,202.91310119628906,1101.866455078125,309.1466979980469,69.6597900390625,106.23359680175781,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.4144982269832066,1.1120404440259177,4.5254669189453125,-0.396881103515625,4.542836717822484,0.037079552674488585,1.1123865802346575,4.0045916888447675,back_court_near,0.7939260119483584,0.3386638883560423,3.80169677734375,0.9288101196289062,3.913513335251449,0.03194288786287827,0.9582866358863482,3.4498318891908535,service_area_far,,,0.0,0.0,0.0,0.0,0.6724983624049595,0.8290396796332465,0.4392523364485981,1.0,1.0,True,True
2024-01-01 00:00:00.066660,2,0.06666666666666667,884.7910766601562,648.7124633789062,873.9142456054688,638.284423828125,895.6679077148438,659.1405029296875,True,565.4037933349609,840.2748718261719,483.9750671386719,749.2740478515625,646.83251953125,931.2756958007812,162.85745239257812,182.00164794921875,True,1065.1690673828125,257.17261505126953,1032.030517578125,205.53831481933594,1098.3076171875,308.8069152832031,66.277099609375,103.26860046386719,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.4206873462313697,1.111474698182767,8.31817626953125,-0.427703857421875,8.329164846528515,0.06798432914167993,2.039529874250398,7.3423075473014325,back_court_near,0.7925365084693545,0.3401754167344835,-1.86749267578125,1.1427154541015625,2.189366918344011,0.017870055873685866,0.536101676210576,1.9299660343580738,service_area_far,-19.046722412109375,21.958465576171875,29.06805540630255,0.2372593510469784,7.117780531409352,25.624009913073667,0.6583266939435687,0.8580852690197173,0.4392523364485981,1.0,1.0,True,True
2024-01-01 00:00:00.099990,3,0.1,870.8759460449219,658.0734252929688,860.0900268554688,645.889404296875,881.661865234375,670.2574462890625,True,576.8204193115234,838.563720703125,491.4609680175781,746.066650390625,662.1798706054688,931.060791015625,170.71890258789062,184.994140625,True,1065.1619873046875,258.3014678955078,1033.416748046875,208.09161376953125,1096.9072265625,308.5113220214844,63.490478515625,100.41970825195312,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.4291818596067883,1.1092112707713293,11.4166259765625,-1.711151123046875,11.54414946432288,0.09422568424376636,2.826770527312991,10.176373898326768,back_court_near,0.792531240554083,0.34166860832739127,-0.007080078125,1.1288528442382812,1.1288750468723778,0.009214106595379454,0.2764231978613836,0.995123512300981,service_area_far,-13.915130615234375,9.3609619140625,16.77076229619756,0.13688635594441015,4.106590678332305,14.783726441996297,0.6479731741405669,0.8704674937737682,0.4392523364485981,1.0,1.0,True,True
2024-01-01 00:00:00.133320,4,0.13333333333333333,,,,,,,False,586.1676330566406,837.7472534179688,499.14605712890625,744.7199096679688,673.189208984375,930.7745971679688,174.04315185546875,186.0546875,True,1066.5338745117188,257.8337707519531,1036.112548828125,208.03872680664062,1096.9552001953125,307.6288146972656,60.8426513671875,99.590087890625,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.43613663173857187,1.1081312875899056,9.347213745117188,-0.81646728515625,9.382804677954141,0.07658435068240843,2.297530520472253,8.27110987370011,back_court_near,0.7935519899640765,0.3410499613121073,1.37188720703125,-0.4676971435546875,1.4494188928343723,0.011830450338090078,0.35491351014270234,1.2776886365137285,service_area_far,,,0.0,0.0,0.0,0.0,,,0.4392523364485981,1.0,1.0,True,False
2024-01-01 00:00:00.166650,5,0.16666666666666666,,,,,,,False,597.3952178955078,835.6782836914062,508.6062927246094,740.9037475585938,686.1841430664062,930.4528198242188,177.57785034179688,189.549072265625,True,1069.7308349609375,256.9642868041992,1038.382080078125,206.4615020751953,1101.07958984375,307.4670715332031,62.697509765625,101.00556945800781,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.4444904895055862,1.1053945551473627,11.227584838867188,-2.0689697265625,11.416623714714978,0.09318479326668401,2.79554379800052,10.063957672801873,back_court_near,0.795930680774507,0.3398998502701048,3.19696044921875,-0.8694839477539062,3.3130889588525494,0.027042102588253323,0.8112630776475996,2.920547079531359,service_area_far,,,0.0,0.0,0.0,0.0,,,0.4392523364485981,1.0,1.0,True,False
2024-01-01 00:00:00.199980,6,0.2,830.166015625,695.2445678710938,822.558349609375,687.126953125,837.773681640625,703.3621826171875,True,615.1584777832031,834.0780639648438,528.8822631835938,737.91552734375,701.4346923828125,930.2406005859375,172.55242919921875,192.3250732421875,True,1069.2569580078125,255.94223022460938,1038.3443603515625,205.02999877929688,1100.1695556640625,306.8544616699219,61.8251953125,101.824462890625,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.45770720073154997,1.1032778623873594,17.763259887695312,-1.6002197265625,17.835192878437987,0.1455744537771315,4.367233613313945,15.722041007930203,back_court_near,0.7955780937558129,0.3385479235775256,-0.473876953125,-1.0220565795898438,1.1265695800020183,0.009195288908200998,0.2758586672460299,0.9930912020857078,service_area_far,,,0.0,0.0,0.0,0.0,0.6176830473400298,0.919635671787161,0.4392523364485981,1.0,1.0,True,True
2024-01-01 00:00:00.233310,7,0.23333333333333334,822.5815124511719,705.0232238769531,812.8359985351562,693.7373657226562,832.3270263671875,716.30908203125,True,628.6149597167969,832.8764038085938,546.0372924804688,735.9561157226562,711.192626953125,929.7966918945312,165.15533447265625,193.840576171875,True,1069.396240234375,255.07101440429688,1039.3643798828125,203.73031616210938,1099.4281005859375,306.4117126464844,60.063720703125,102.681396484375,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.46771946407499765,1.1016883648261822,13.45648193359375,-1.20166015625,13.510029354529685,0.11027159376427875,3.308147812928363,11.909332126542106,back_court_near,0.7956817263648623,0.3373955216988054,0.1392822265625,-0.8712158203125,0.8822791758842492,0.0072013411900671235,0.2160402357020137,0.7777448485272493,service_area_far,-7.584503173828125,9.778656005859375,12.375249560099325,0.10100929142432262,3.0302787427296787,10.909003473826843,0.6120398158118838,0.9325704019536417,0.4392523364485981,1.0,1.0,True,True
2024-01-01 00:00:00.266640,8,0.26666666666666666,806.1184997558594,728.2139282226562,797.4115600585938,717.6558837890625,814.825439453125,738.77197265625,True,649.2605590820312,831.2738647460938,572.740478515625,732.8883056640625,725.7806396484375,929.659423828125,153.0401611328125,196.7711181640625,True,1069.7440185546875,255.4038543701172,1043.853271484375,202.80880737304688,1095.634765625,307.9989013671875,51.781494140625,105.19009399414062,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.4830807731265113,1.0995686041614996,20.645599365234375,-1.6025390625,20.70770157686759,0.16902045111476,5.0706135334428,18.25420872039408,back_court_near,0.7959404899960473,0.33783578620385873,0.3477783203125,0.3328399658203125,0.48138571117831347,0.003929167597936085,0.11787502793808255,0.4243501005770972,service_area_far,-16.4630126953125,23.190704345703125,28.44010469488174,0.23213389025509873,6.964016707652962,25.070460147550662,0.5997905504135859,0.9632459368024554,0.4392523364485981,1.0,1.0,True,True
2024-01-01 00:00:00.299970,9,0.3,,,,,,,False,663.7943725585938,829.8047790527344,586.58935546875,730.3229370117188,740.9993896484375,929.28662109375,154.4100341796875,198.96368408203125,True,1070.9591674804688,259.05406951904297,1046.38720703125,202.45079040527344,1095.5311279296875,315.6573486328125,49.1439208984375,113.20655822753906,True,8.23,10.97,11.88,6.4,1.37,5.48,122.51595259799453,31.818181818181817,1344.0,756.0,0.4938946224394299,1.0976253691173734,14.5338134765625,-1.469085693359375,14.607872772787383,0.11923241392669463,3.576972417800839,12.87710070408302,back_court_near,0.796844618661063,0.3426641131204272,1.21514892578125,3.6502151489257812,3.8471622717627327,0.03140131705449195,0.9420395116347585,3.391342241885131,service_area_far,,,0.0,0.0,0.0,0.0,,,0.4392523364485981,1.0,1.0,True,False
