timestamp,frame_number,x1,y1,x2,y2,center_x,center_y,court_relative_x,court_relative_y,court_position_x_meters,court_position_y_meters,prev_x,prev_y,distance_pixels,distance_meters,speed_ms,speed_kmh,estimated_height_meters,distance_to_net_meters,court_region
2024-01-01 00:00:00.999900,30,895.3753051757812,327.2961120605469,906.6926879882812,340.0549011230469,901.0339965820312,333.6755065917969,0.6704121998378209,0.441369717714017,7.354421832220895,10.486944492885044,896.103515625,340.3004455566406,8.258296359150158,0.0674058862052658,2.022176586157974,7.279835710168707,1.617260564571966,1.3930555071149566,far_service_area
2024-01-01 00:00:01.033230,31,897.4423828125,324.1624450683594,908.5535888671875,337.8237609863281,902.9979858398438,330.99310302734375,0.6718735013689313,0.4378215648509838,7.370452310017177,10.402640380859376,901.0339965820312,333.6755065917969,3.3245364620340268,0.02713553942597714,0.8140661827793142,2.9306382580055312,1.6243568702980324,1.4773596191406249,far_service_area
2024-01-01 00:00:01.299870,39,921.5408935546875,304.8014831542969,930.4281005859375,314.6234436035156,925.9844970703125,309.71246337890625,0.688976560320173,0.40967257060701884,7.558072866712298,9.733820277622769,902.9979858398438,330.99310302734375,31.32483555256302,0.2556796473300717,7.670389419902151,27.613401911647745,1.6806548587859624,2.146179722377232,far_service_area
2024-01-01 00:00:01.333200,40,921.5603637695312,304.3692321777344,931.7146606445312,314.9925842285156,926.6375122070312,309.680908203125,0.6894624346778506,0.40963083095651454,7.5634029084160215,9.732828543526786,925.9844970703125,309.71246337890625,0.6537771010844547,0.005336261011083682,0.16008783033251045,0.5763161891970376,1.680738338086971,2.147171456473215,far_service_area
2024-01-01 00:00:01.499850,45,934.220947265625,309.2342834472656,949.8901977539062,325.45550537109375,942.0555725097656,317.3448944091797,0.7009342057364327,0.4197683788481213,7.689248236928668,9.973696681431363,926.6375122070312,309.680908203125,17.21781833059433,0.14053531777278258,4.216059533183477,15.177814319460518,1.6604632423037575,1.9063033185686376,far_service_area
2024-01-01 00:00:01.533180,46,935.1817016601562,309.623779296875,951.19775390625,328.39044189453125,943.1897277832031,319.0071105957031,0.7017780712672642,0.4219670775075438,7.698505441801889,10.025937761579241,942.0555725097656,317.3448944091797,2.012280009095804,0.016424636681384653,0.49273910044153957,1.7738607615895425,1.6560658449849124,1.8540622384207595,far_service_area
2024-01-01 00:00:01.666500,50,942.381591796875,278.572998046875,955.385009765625,292.7205505371094,948.88330078125,285.6467742919922,0.7060143607003349,0.3778396485343812,7.744977536882674,8.977470049176898,943.1897277832031,319.0071105957031,33.84270692159217,0.2762310230132932,8.286930690398796,29.832950485435667,1.7443207029312378,2.9025299508231033,far_service_area
2024-01-01 00:00:01.699830,51,943.698486328125,262.3193664550781,957.1473999023438,279.2846374511719,950.4229431152344,270.802001953125,0.7071599279131208,0.3582037062872024,7.757544409206935,8.51092006138393,948.88330078125,285.6467742919922,14.924401639911506,0.12181598659957532,3.6544795979872595,13.156126552754134,1.7835925874255953,3.3690799386160712,far_service_area
2024-01-01 00:00:01.733160,52,945.1557006835938,260.5910949707031,955.0924682617188,270.554443359375,950.1240844726562,265.57276916503906,0.7069375628516787,0.35128673169978714,7.755105064482916,8.346572745186943,950.4229431152344,270.802001953125,5.23776593981028,0.042751705624790755,1.2825511687437225,4.617184207477401,1.7974265366004256,3.5334272548130574,far_service_area
2024-01-01 00:00:01.766490,53,944.5079956054688,249.00526428222656,956.9967041015625,265.5333557128906,950.7523498535156,257.2693099975586,0.7074050222124372,0.34030332010259073,7.760233093670436,8.085606885637556,950.1240844726562,265.57276916503906,8.32719349689929,0.06796823858704257,2.039047157611277,7.340569767400598,1.8193933597948186,3.7943931143624443,far_court
2024-01-01 00:00:01.833150,55,945.50537109375,235.54537963867188,955.1722412109375,244.97434997558594,950.3388061523438,240.2598648071289,0.7070973260062081,0.31780405397768374,7.756857666288104,7.551024322509766,950.7523498535156,257.2693099975586,17.014471607399702,0.13887556066456455,4.166266819936936,14.998560551772972,1.8643918920446325,4.328975677490234,far_court
2024-01-01 00:00:01.866480,56,944.6506958007812,231.89891052246094,956.10888671875,243.81568908691406,950.3797912597656,237.8572998046875,0.7071278208778018,0.3146260579427083,7.757192195029486,7.47551513671875,950.3388061523438,240.2598648071289,2.402914557362924,0.019613074921332792,0.5883922476399838,2.1182120915039415,1.8707478841145835,4.404484863281251,far_court
